Macrocomune,Sostanza,Conc_max
Roma,SPINOSAD,0.0
Roma,SPIROXAMINA,0.0
Roma,TEBUCONAZOLO,0.01
Roma,TERBUTRINA,0.07
Roma,TIACLOPRID,0.05
Roma,TIAMETOXAM,0.0
Roma,TIOPHANATE-METHYL,0.0
Roma,TRALCOXIDIM,0.0
Roma,TRIASULFURON,0.0
Roma,TRICLOPIR,0.0
Roma,TRIFLOXISTROBIN,0.0
Roma,TRIFLURALIN,0.0
Roma,ZOXAMIDE,0.0
Rovigo,"1,2-DIBROMOETANO",0.0
Rovigo,"1,2-DICLOROETANO",0.0
Rovigo,"1,4 DICLOROBENZENE",0.0
Rovigo,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Rovigo,"2,4-DICLOROFENOLO",0.0
Rovigo,"2,4-DICLOROFENOSSIACETICO ACIDO",0.16
Rovigo,? METALAXIL e METALAXIL-M,0.0
Rovigo,ACETOCLOR,0.0
Rovigo,ACLONIFEN,0.0
Rovigo,ALACLOR,0.0
Rovigo,ATRAZINA,0.1
Rovigo,ATRAZINA DESETIL,0.04
Rovigo,ATRAZINA DESISOPROPIL,0.0
Rovigo,AZINFOS-METILE,0.0
Rovigo,AZOSSISTROBINA,0.14
Rovigo,BENTAZONE,0.17
Rovigo,BIFENOX,0.0
Rovigo,BOSCALID,0.0
Rovigo,CHINOSSIFEN,0.0
Rovigo,CIBUTRINA,0.0
Rovigo,CIPERMETRINA,0.0
Rovigo,CIPRODINIL,0.0
Rovigo,CLOMAZONE,0.0
Rovigo,CLORFENVINFOS,0.02
Rovigo,CLORIDAZON,0.0
Rovigo,CLORPIRIFOS,0.0
Rovigo,CLORPIRIFOS-METILE,0.0
Rovigo,DDT totale,0.0
Rovigo,"DDT, pp",0.0
Rovigo,DICAMBA,0.0
Rovigo,DICLORVOS,0.0
Rovigo,DIFENOCONAZOLO,0.0
Rovigo,DIMETENAMIDE,0.0
Rovigo,DIMETOATO,0.0
Rovigo,DIMETOMORF,0.0
Rovigo,DIURON,0.0
Rovigo,ENDOSULFAN,0.0
Rovigo,ENDOSULFAN-SOLFATO,0.0
Rovigo,ESACLOROBENZENE,0.0
Rovigo,ESACLOROCICLOESANO,0.0
Rovigo,ETOFUMESATE,0.03
Rovigo,FENHEXAMID,0.0
Rovigo,FLUDIOXONIL,0.0
Rovigo,FLUFENACET,0.0
Rovigo,FLUOPICOLIDE,0.0
Rovigo,IMIDACLOPRID,0.04
Rovigo,IPROVALICARB,0.0
Rovigo,ISOPROTURON,0.0
Rovigo,LENACIL,0.0
Rovigo,LINURON,0.0
Rovigo,MCPA,0.03
Rovigo,MECOPROP,0.0
Rovigo,METAMITRON,0.0
Rovigo,METAZACLOR,0.0
Rovigo,METOLACLOR,0.07
Rovigo,METOLACLOR-ESA,0.52
Rovigo,METOSSIFENOZIDE,0.0
Rovigo,METRIBUZIN,0.0
Rovigo,MOLINATE,0.0
Rovigo,NAFTALENE,0.0
Rovigo,NICOSULFURON,0.0
Rovigo,OXADIAZON,0.44
Rovigo,PENCONAZOLO,0.0
Rovigo,PENDIMETALIN,0.0
Rovigo,PENTACLOROBENZENE,0.0
Rovigo,PENTACLOROFENOLO,0.0
Rovigo,PIRIMETANIL,0.0
Rovigo,PROPAMOCARB,0.0
Rovigo,PROPANIL,0.0
Rovigo,PROPICONAZOLO,0.04
Rovigo,PROPIZAMIDE,0.0
Rovigo,QUIZALOFOP-ETILE,0.0
Rovigo,RIMSULFURON,0.0
Rovigo,SIMAZINA,0.0
Rovigo,SPIROXAMINA,0.0
Rovigo,TEBUCONAZOLO,0.04
Rovigo,TEBUFENOZIDE,0.0
Rovigo,TERBUTRINA,0.2
Rovigo,TETRACONAZOLO,0.0
Rovigo,TIOPHANATE-METHYL,0.0
Rovigo,TRIFLURALIN,0.0
Savona,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Savona,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02
Savona,ALACLOR,0.0
Savona,AMPA,8.1
Savona,ANTIPARASSITARI CICLODIENE,0.0
Savona,ATRAZINA,0.0
Savona,AZINFOS-ETILE,0.0
Savona,AZINFOS-METILE,0.0
Savona,AZOSSISTROBINA,0.28
Savona,BENTAZONE,0.0
Savona,BIFENOX,0.0
Savona,BOSCALID,0.32
Savona,CARBENDAZIM,0.32
Savona,CIBUTRINA,0.0
Savona,CIPRODINIL,0.22
Savona,CLORANTRANILIPROLO,0.11
Savona,CLORFENVINFOS,0.0
Savona,CLORPIRIFOS,0.0
Savona,"DDD, op",0.0
Savona,"DDE, op",0.0
Savona,DDT totale,0.0
Savona,"DDT, pp",0.0
Savona,DEMETON-O,0.0
Savona,DICLORVOS,0.0
Savona,DIMETOATO,0.02
Savona,DIMETOMORF,0.49
Savona,DIURON,0.0
Savona,"ENDOSULFAN, alfa",0.0
Savona,"ENDOSULFAN, beta",0.0
Savona,ENDOSULFAN-SOLFATO,0.0
Savona,ESACLOROCICLOESANO,0.0
Savona,ESACLOROCICLOESANO alfa,0.0
Savona,ESACLOROCICLOESANO beta,0.0
Savona,ESACLOROCICLOESANO delta,0.0
Savona,ESACLOROCICLOESANO gamma,0.0
Savona,Eptacloro ed eptacloro epossido,0.0
Savona,FENHEXAMID,0.08
Savona,FENTION,0.0
Savona,FLUOPICOLIDE,0.02
Savona,FOSETIL-ALLUMINIO,0.04
Savona,GLIFOSATE,19.0
Savona,ISOPROTURON,0.0
Savona,LINURON,0.0
Savona,MALATION,0.0
Savona,MCPA,0.06
Savona,MECOPROP,0.0
Savona,METAFLUMIZONE,0.0
Savona,METALAXIL,0.57
Savona,METAMIDOFOS,0.0
Savona,METOSSIFENOZIDE,0.08
Savona,MEVINPHOS,0.0
Savona,OMETOATO,0.0
Savona,PARATION-ETILE,0.0
Savona,PARATION-METILE,0.0
Savona,PENCONAZOLO,0.02
Savona,PIRACLOSTROBIN,0.01
Savona,PIRIMETANIL,0.04
Savona,PROPICONAZOLO,0.01
Savona,SIMAZINA,0.0
Savona,TERBUTILAZINA,0.0
Savona,TERBUTRINA,0.0
Savona,TRIFLURALIN,0.0
Siena,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Siena,? CIPERMETRINA e isomeri,0.0
Siena,ACETAMIPRID,0.0
Siena,ACETOCLOR,0.0
Siena,ACLONIFEN,0.0
Siena,ALACLOR,0.0
Siena,AMETOCTRADIN,0.0
Siena,AMPA,0.175
Siena,ATRAZINA,0.0
Siena,ATRAZINA DESETIL,0.0
Siena,ATRAZINA DESISOPROPIL,0.0
Siena,AZOSSISTROBINA,0.0
Siena,BENALAXIL,0.0
Siena,BOSCALID,0.06
Siena,BUPIRIMATE,0.0
Siena,CARBENDAZIM,0.0
Siena,CHINOSSIFEN,0.0
Siena,CIAZOFAMID,0.0
Siena,CIBUTRINA,0.0
Siena,CICLOXIDIM,0.0
Siena,CIPROCONAZOLO,0.0
Siena,CIPRODINIL,0.0
Siena,CLOMAZONE,0.0
Siena,CLORANTRANILIPROLO,0.012
Siena,CLORFENVINFOS,0.0
Siena,CLOROTOLURON,0.005
Siena,CLORPIRIFOS,0.0
Siena,CLORPIRIFOS-METILE,0.0
Siena,CLORSULFURON,0.0
Siena,CLOTHIANIDIN,0.0139999999999999
Siena,DAZOMET,0.0
Siena,DEMETON-S-METILE,0.0
Siena,DICAMBA,0.0
Siena,DIMETENAMIDE,0.0
Siena,DIMETOATO,0.0
Siena,DIMETOMORF,0.027
Siena,DIURON,0.0
Siena,ENDOSULFAN,0.0
Siena,ENDOSULFAN-SOLFATO,0.0
Siena,ETOFUMESATE,0.0
Siena,ETOPROFOS,0.0
Siena,FENAMIDONE,0.0
Siena,FENAMIFOS,0.0
Siena,FENHEXAMID,0.015
Siena,FENPROPIDIN,0.0
Siena,FENPYRAZAMINE,0.0
Siena,FLUDIOXONIL,0.0
Siena,FLUFENACET,0.0
Siena,FLUOPICOLIDE,0.075
Siena,FLUOPYRAM,0.005
Siena,FLUROXIPIR,0.0
Siena,FLUTRIAFOL,0.0
Siena,GLIFOSATE,0.048
Siena,IMIDACLOPRID,0.011
Siena,IPROVALICARB,0.0
Siena,ISOPROTURON,0.0
Siena,ISOXABEN,0.0
Siena,ISOXAFLUTOLE,0.013
Siena,LENACIL,0.0
Siena,LINURON,0.0
Siena,MALATION,0.0
Siena,MANDIPROPAMID,0.0
Siena,MCPA,0.0
Siena,MEPANIPYRIM,0.0
Siena,METALAXIL-M,0.027
Siena,METAMITRON,0.0
Siena,METAZACLOR,0.0
Siena,METOSSIFENOZIDE,0.0139999999999999
Siena,METRIBUZIN,0.0
Siena,NAPROPAMIDE,0.0
Siena,OXADIAZON,0.0
Siena,OXIFLUORFEN,0.0
Siena,PENCONAZOLO,0.0
Siena,PENDIMETALIN,0.0
Siena,PETOXAMIDE,0.0
Siena,PICOXISTROBIN,0.0
Siena,PINOXADEN,0.0
Siena,PIRACLOSTROBIN,0.0
Siena,PIRIMETANIL,0.0
Siena,PIRIMICARB,0.0
Siena,PROCLORAZ,0.0
Siena,PROPAZINA,0.01
Siena,PROPICONAZOLO,0.0
Siena,PROPIZAMIDE,0.0
Siena,PROPOXUR,0.0
Siena,PROPOXYCARBOZONE,0.0
Siena,S-METOLACLOR,0.006
Siena,SIMAZINA,0.075
Siena,SPIROTETRAMMATO,0.0
Siena,SPIROXAMINA,0.0
Siena,TEBUCONAZOLO,0.012
Siena,TEBUFENOZIDE,0.009
Siena,TETRACONAZOLO,0.011
Siena,TIACLOPRID,0.0
Siena,TIAMETOXAM,0.0
Siena,TOLCLOFOS-METILE,0.0
Siena,TRIBENURON-METILE,0.0
Siena,TRICICLAZOLO,0.0
Siena,TRIFLURALIN,0.0
Siena,ZOXAMIDE,0.0
Siracusa,AMETRINA,0.0
Siracusa,AMIDOSULFURON,0.0
Siracusa,AMITRAZ,0.0
Siracusa,AMPA,0.03
Siracusa,AZINFOS-METILE,0.0
Siracusa,AZOSSISTROBINA,0.0
Siracusa,BENALAXIL,0.0
Siracusa,BENOMIL,0.0
Siracusa,BIFENOX,0.0
Siracusa,BITERTANOLO,0.0
Siracusa,BUPIRIMATE,0.0
Siracusa,BUPROFEZIN,0.0
Siracusa,CADUSAFOS,0.0
Siracusa,CAPTANO,0.0
Siracusa,CHINOSSIFEN,0.0
Siracusa,CIAZOFAMID,0.0
Siracusa,CIPRODINIL,0.0
Siracusa,CLOMAZONE,0.01
Siracusa,CLOPYRALID,0.02
Siracusa,CUMAFOS,0.0
Siracusa,DICLORAN,0.0
Siracusa,DIFENAMIDE,0.0
Siracusa,DISULFOTON,0.0
Siracusa,EPTENOFOS,0.0
Siracusa,ESACLOROBENZENE,0.0
Siracusa,ESAFLUMURON,0.0
Siracusa,ETOPROFOS,0.0
Siracusa,FAMOXADONE,0.0
Siracusa,FENAZAQUIN,0.0
Siracusa,FENHEXAMID,0.0
Siracusa,FENITROTION,0.0
Siracusa,FENPIROXIMATE,0.0
Siracusa,FENTION,0.0
Siracusa,FLUDIOXONIL,0.0
Siracusa,FOLPET,0.0
Siracusa,FORATE,0.0
Siracusa,GLIFOSATE,0.02
Siracusa,IMIDACLOPRID,0.008
Siracusa,IPROVALICARB,0.0
Siracusa,LENACIL,0.0
Siracusa,LUFENURON,0.0
Siracusa,MALATION,0.0
Siracusa,METAMIDOFOS,0.0
Siracusa,MONOCROTOFOS,0.0
Siracusa,OXIFLUORFEN,0.0
Siracusa,PARATION-METILE,0.0
Siracusa,PIMETROZINA,0.0
Siracusa,PIRACLOSTROBIN,0.0
Siracusa,PIRAZOFOS,0.0
Siracusa,PROCLORAZ,0.0
Siracusa,PROPANIL,0.0
Siracusa,PYRIPROXYFEN,0.0
Siracusa,RIMSULFURON,0.0
Siracusa,ROTENONE,0.0
Siracusa,SIMAZINA,0.0
Siracusa,SPIROXAMINA,0.0
Siracusa,TEBUFENPIRAD,0.0
Siracusa,TEFLUBENZURON,0.0
Siracusa,TRIADIMENOL,0.0
Siracusa,TRICLOPIR,0.0
Sondrio,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Sondrio,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Sondrio,"2,4-DICOFOL",0.0
Sondrio,"2,6-DICLOROBENZAMMIDE",0.0
Sondrio,ACETAMIPRID,0.0
Sondrio,ACETOCLOR,0.0
Sondrio,ACLONIFEN,0.0
Sondrio,ALACLOR,0.0
Sondrio,AMETOCTRADIN,0.0
Sondrio,AMETRINA,0.0
Sondrio,AMPA,0.158
Sondrio,ATRAZINA,0.0
Sondrio,ATRAZINA DESETIL,0.0
Sondrio,ATRAZINA DESISOPROPIL,0.0
Sondrio,AZIMSULFURON,0.0
Sondrio,AZOSSISTROBINA,0.0
Sondrio,BENSULFURON-METILE,0.0
Sondrio,BENTAZONE,0.0
Sondrio,BOSCALID,0.0
Sondrio,BROMACILE,0.0
Sondrio,CHINOSSIFEN,0.0
Sondrio,CIANAZINA,0.0
Sondrio,CIBUTRINA,0.0
Sondrio,CICLOXIDIM,0.0
Sondrio,CLOMAZONE,0.0
Sondrio,CLORDANO,0.0
Sondrio,CLORDANO-alfa,0.0
Sondrio,CLORFENVINFOS,0.0
Sondrio,CLORIDAZON,0.0
Sondrio,CLORPIRIFOS,0.0
Sondrio,CLORPIRIFOS-METILE,0.0
Sondrio,CLOTHIANIDIN,0.0
Sondrio,"DDD, op",0.0
Sondrio,"DDE, op",0.0
Sondrio,"DDT, pp",0.0
Sondrio,DIAZINON,0.0
Sondrio,DICLORVOS,0.0
Sondrio,DICOFOL,0.0
Sondrio,DIMETOATO,0.0
Sondrio,DIMETOMORF,0.35
Sondrio,DIURON,0.0
Sondrio,ENDOSULFAN,0.0
Sondrio,"ENDOSULFAN, alfa",0.0
Sondrio,"ENDOSULFAN, beta",0.0
Sondrio,ENDOSULFAN-SOLFATO,0.0
Sondrio,EPTACLORO ENDO EPOSSIDO,0.0
Sondrio,ESACLOROCICLOESANO,0.0
Sondrio,ESACLOROCICLOESANO alfa,0.0
Sondrio,ESACLOROCICLOESANO beta,0.0
Sondrio,ESACLOROCICLOESANO delta,0.0
Sondrio,ESACLOROCICLOESANO gamma,0.0
Sondrio,ESAZINONE,0.0
Sondrio,FENITROTION,0.0
Sondrio,FENTION,0.0
Sondrio,FLUFENACET,0.0
Sondrio,FLUOPICOLIDE,0.0
Sondrio,FLUROXIPIR-MEPTIL,0.0
Sondrio,GLIFOSATE,0.265
Sondrio,IMIDACLOPRID,0.0
Sondrio,ISOPROTURON,0.0
Sondrio,ISOXAFLUTOLE,0.0
Sondrio,LINURON,0.0
Sondrio,MALATION,0.0
Sondrio,MCPA,0.0
Sondrio,MECOPROP,0.0
Sondrio,MESOTRIONE,0.0
Sondrio,METALAXIL,0.0
Sondrio,METAMIDOFOS,0.0
Sondrio,METAMITRON,0.0
Sondrio,METIOCARB,0.0
Sondrio,METOLACLOR,0.0
Sondrio,METRIBUZIN,0.11
Sondrio,MEVINPHOS,0.0
Sondrio,MOLINATE,0.0
Sondrio,NICOSULFURON,0.0
Sondrio,OMETOATO,0.0
Sondrio,OSSIDEMETON-METILE,0.0
Sondrio,OXADIAZON,0.0
Sondrio,OXADIXIL,0.0
Sondrio,PARATION-ETILE,0.0
Sondrio,PARATION-METILE,0.0
Sondrio,PENCONAZOLO,0.0
Sondrio,PENDIMETALIN,0.0
Sondrio,PIRIMETANIL,0.07
Sondrio,PIRIMICARB,0.0
Sondrio,PRETILACLOR,0.0
Sondrio,PROCLORAZ,0.0
Sondrio,PROMETRINA,0.0
Sondrio,PROPANIL,0.0
Sondrio,PROPAZINA,0.0
Sondrio,PROTOATO,0.0
Sondrio,QUINCLORAC,0.0
Sondrio,RIMSULFURON,0.0
Sondrio,SEBUTILAZINA,0.0
Sondrio,SIMAZINA,0.0
Sondrio,SPIROXAMINA,0.0
Sondrio,SULCOTRIONE,0.0
Sondrio,TEBUCONAZOLO,0.0
Sondrio,TERBUTRINA,0.0
Sondrio,TIACLOPRID,0.0
Sondrio,TIAMETOXAM,0.0
Sondrio,TIOBENCARB,0.0
Sondrio,TIOPHANATE-METHYL,0.0
Sondrio,TRANS-CHLORDANE,0.0
Sondrio,TRIALLATE,0.0
Sondrio,TRIFLURALIN,0.0
Taranto,"1,3-DICLOROPROPENE",0.0
Taranto,1-ACIDO NAFTILACETICO,0.0
Taranto,"2,4,5-TRICLOROFENOLO",0.0
Taranto,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Taranto,"2,4-DICLOROFENOLO",0.0
Taranto,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Taranto,"3,4-DICLOROANILINA",0.0
Taranto,ACETAMIPRID,0.0
Taranto,ACLONIFEN,0.0
Taranto,ALACLOR,0.0
Taranto,AMPA,3.14
Taranto,ANTIPARASSITARI CICLODIENE,0.0
Taranto,ATRAZINA,0.0
Taranto,ATRAZINA DESETIL,0.0
Taranto,AZINFOS-ETILE,0.0
Taranto,AZINFOS-METILE,0.0
Taranto,AZOSSISTROBINA,0.0
Taranto,BENSULFURON-METILE,0.0
Taranto,BENTAZONE,0.0
Taranto,BIFENOX,0.0
Taranto,BOSCALID,0.0
Taranto,BROMOXINIL-FENOLO,0.0
Taranto,BUPIRIMATE,0.0
Taranto,CAPTANO,0.0
Taranto,CARBENDAZIM,0.0139999999999999
Taranto,CHINOSSIFEN,0.0
Taranto,CIALOTRINA-LAMBDA,0.0
Taranto,CIAZOFAMID,0.0
Taranto,CIBUTRINA,0.0
Taranto,CICLOXIDIM,0.0
Taranto,CIMOXANIL,0.0
Taranto,CIPERMETRINA,0.0
Taranto,CIPROCONAZOLO,0.0
Taranto,CIPRODINIL,0.0
Taranto,CLODINAFOP-PROPARGIL,0.0
Taranto,CLOPYRALID,0.0
Taranto,CLORANTRANILIPROLO,0.0
Taranto,CLORFENVINFOS,0.0
Taranto,CLORIDAZON,0.0
Taranto,CLOROTALONIL,0.0
Taranto,CLOROTOLURON,0.0
Taranto,CLORPIRIFOS,0.0
Taranto,CLORPIRIFOS-METILE,0.0
Taranto,CLOTHIANIDIN,0.0
Taranto,DAZOMET,0.0
Taranto,DDT totale,0.0
Taranto,"DDT, pp",0.0
Taranto,DELTAMETRINA,0.0
Taranto,DEMETON-O,0.0
Taranto,DICAMBA,0.0
Taranto,DICLORVOS,0.0
Taranto,DICOFOL,0.0
Taranto,DIFENOCONAZOLO,0.0
Taranto,DIMETENAMIDE,0.0
Taranto,DIMETOATO,0.0
Taranto,DIMETOMORF,0.29
Taranto,DIQUAT,0.0
Taranto,DITIANON,0.0
Taranto,DIURON,0.0
Taranto,DODINA,0.0
Taranto,"ENDOSULFAN, alfa",0.0
Taranto,"ENDOSULFAN, beta",0.0
Taranto,ESACLOROBENZENE,0.0
Taranto,ESACLOROCICLOESANO alfa,0.0
Taranto,ESACLOROCICLOESANO beta,0.0
Taranto,ESACLOROCICLOESANO delta,0.0
Taranto,ESACLOROCICLOESANO gamma,0.0
Taranto,ETOFENPROX,0.0
Taranto,ETOFUMESATE,0.0
Taranto,ETOPROFOS,0.0
Taranto,EXITIAZOX,0.0
Taranto,Eptacloro ed eptacloro epossido,0.0
Taranto,FENAMIDONE,0.0
Taranto,FENHEXAMID,0.0
Taranto,FENITROTION,0.0
Taranto,FENPYRAZAMINE,0.0
Taranto,FENTION,0.0
Taranto,FLONICAMID,0.0
Taranto,FLUAZIFOP-P-BUTILE,0.0
Taranto,FLUDIOXONIL,0.0
Taranto,FLUFENACET,0.0
Taranto,FLUOPICOLIDE,0.0
Taranto,FLUOPYRAM,0.0
Taranto,FLUROXIPIR,0.0
Taranto,FOLPET,0.0
Taranto,FORMETANATE,0.0
Taranto,FOSETIL-ALLUMINIO,0.0
Taranto,FOSMET,0.0
Taranto,GIBBERELLICO A3 ACIDO,0.0
Taranto,GLIFOSATE,1.74
Taranto,GLUFOSINATE-AMMONIO,0.0
Taranto,IMIDACLOPRID,0.057
Taranto,IOXINIL,0.0
Taranto,IPRODIONE,0.0
Taranto,IPROVALICARB,0.0
Taranto,ISOPROTURON,0.0
Taranto,LENACIL,0.0
Taranto,LINURON,0.0
Taranto,MALATION,0.0
Taranto,MANDIPROPAMID,0.0
Taranto,MCPA,0.0
Taranto,MECOPROP,0.0
Taranto,MEPTILDINOCAP,0.0
Taranto,MESOSULFURON-METILE,0.0
Taranto,METALAXIL,0.46
Taranto,METAMIDOFOS,0.0
Taranto,METAMITRON,0.0
Taranto,METAZACLOR,0.0
Taranto,METIOCARB,0.0
Taranto,METOLACLOR,0.0
Taranto,METOSSIFENOZIDE,0.022
Taranto,METRAFENONE,0.0191
Taranto,METRIBUZIN,0.0
Taranto,MEVINPHOS,0.0
Taranto,MICLOBUTANIL,0.0
Taranto,OMETOATO,0.0
Taranto,OSSIDEMETON-METILE,0.0
Taranto,OXADIAZON,0.0
Taranto,OXAMIL,0.0
Taranto,OXIFLUORFEN,0.01
Taranto,PARATION-ETILE,0.0
Taranto,PARATION-METILE,0.0
Taranto,PENCONAZOLO,0.04
Taranto,PENDIMETALIN,0.0
Taranto,PENTACLOROBENZENE,0.0
Taranto,PENTACLOROFENOLO,0.0
Taranto,PICOXISTROBIN,0.0
Taranto,PINOXADEN,0.0
Taranto,PIRACLOSTROBIN,0.0
Taranto,PIRIMETANIL,0.0
Taranto,PROCLORAZ,0.0
Taranto,PROPAMOCARB,0.0
Taranto,PROPICONAZOLO,0.0
Taranto,PROPIZAMIDE,0.0
Taranto,SEDAXANE,0.0
Taranto,SIMAZINA,0.0
Taranto,SPINOSAD,0.0
Taranto,SPIROXAMINA,0.0
Taranto,TEBUCONAZOLO,0.0
Taranto,TEBUFENPIRAD,0.0
Taranto,TERBUTILAZINA (incluso metabolita),0.0
Taranto,TERBUTRINA,0.068
Taranto,TETRACONAZOLO,0.0
Taranto,TIACLOPRID,0.0
Taranto,TIAMETOXAM,0.0
Taranto,TIOPHANATE-METHYL,0.0
Taranto,TOLCLOFOS-METILE,0.0
Taranto,TRIALLATE,0.0
Taranto,TRIBENURON-METILE,0.0
Taranto,TRICICLAZOLO,0.0
Taranto,TRICLOPIR,0.0
Taranto,TRIFLURALIN,0.0
Teramo,ALACLOR,0.0
Teramo,AMETRINA,0.0
Teramo,ANTIPARASSITARI CICLODIENE,0.0
Teramo,ATRAZINA,0.0
Teramo,ATRAZINA DESETIL,0.0
Teramo,BENALAXIL,0.0
Teramo,CARBOFURAN,0.0
Teramo,CICLOATO,0.0
Teramo,CLOROTALONIL,0.0
Teramo,CLORPIRIFOS,0.0
Teramo,CLORPIRIFOS-METILE,0.0
Teramo,CLORPROFAM,0.0
Teramo,"DDD, op",0.0
Teramo,"DDE, op",0.0
Teramo,DDT totale,0.0
Teramo,"DDT, pp",0.0
Teramo,"ENDOSULFAN, beta",0.0
Teramo,ENDOSULFAN-SOLFATO,0.0
Teramo,EPTACLORO,0.0
Teramo,ESACLOROBENZENE,0.0
Teramo,ESACLOROCICLOESANO alfa,0.0
Teramo,ESACLOROCICLOESANO beta,0.0
Teramo,ESACLOROCICLOESANO delta,0.0
Teramo,ESACLOROCICLOESANO gamma,0.0
Teramo,FENARIMOL,0.0
Teramo,FENITROTION,0.0
Teramo,FORATE,0.0
Teramo,LINURON,0.0
Teramo,METALAXIL,0.0
Teramo,METALAXIL-M,0.0
Teramo,METOBROMURON,0.0
Teramo,METOLACLOR,0.0
Teramo,MICLOBUTANIL,0.0
Teramo,OXADIAZON,0.0
Teramo,OXADIXIL,0.0
Teramo,PARATION-ETILE,0.0
Teramo,PARATION-METILE,0.0
Teramo,PENDIMETALIN,0.0
Teramo,PROCIMIDONE,0.0
Teramo,PROMETRINA,0.0
Teramo,PROPAZINA,0.0
Teramo,PROPIZAMIDE,0.0
Teramo,SIMAZINA,0.0
Teramo,TERBUTILAZINA (incluso metabolita),0.034
Teramo,TRIADIMENOL,0.0
Teramo,TRIFLURALIN,0.0
Terni,"1,2-DICLOROETANO",0.0
Terni,"1,4 DICLOROBENZENE",0.0
Terni,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Terni,"2,4-DICLOROFENOLO",0.0
Terni,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Terni,ACLONIFEN,0.0
Terni,ALACLOR,0.0
Terni,AMETRINA,0.0
Terni,AMPA,0.89
Terni,ANTIPARASSITARI CICLODIENE,0.0
Terni,ATRAZINA,0.0
Terni,ATRAZINA DESISOPROPIL,0.0
Terni,AZINFOS-ETILE,0.0
Terni,AZINFOS-METILE,0.0
Terni,AZOSSISTROBINA,0.01
Terni,BENFLURALIN,0.0
Terni,BENTAZONE,0.0
Terni,BIFENOX,0.0
Terni,CARBARIL,0.0
Terni,CHINOSSIFEN,0.0
Terni,CIBUTRINA,0.0
Terni,CIMOXANIL,0.0
Terni,CIPERMETRINA,0.0
Terni,CIPRODINIL,0.0
Terni,"CIS-1,3-DICHLOROPROPENE",0.0
Terni,CLOMAZONE,0.04
Terni,CLOPYRALID,0.0
Terni,CLORDANO,0.0
Terni,CLORFENVINFOS,0.0
Terni,CLOROTOLURON,0.13
Terni,CLORPIRIFOS,0.0
Terni,CLORPIRIFOS-METILE,0.0
Terni,DELTAMETRINA,0.0
Terni,DEMETON,0.0
Terni,DICLORVOS,0.0
Terni,DICOFOL,0.0
Terni,DIMETOATO,0.0
Terni,DIMETOMORF,0.01
Terni,DIURON,0.0
Terni,ENDOSULFAN,0.0
Terni,ESACLOROBENZENE,0.0
Terni,ESACLOROCICLOESANO alfa,0.0
Terni,ESACLOROCICLOESANO beta,0.0
Terni,ESACLOROCICLOESANO gamma,0.0
Terni,ETOPROFOS,0.0
Terni,Eptacloro ed eptacloro epossido,0.0
Terni,FENHEXAMID,0.0
Terni,FENITROTION,0.0
Terni,FENTION,0.0
Terni,FLUAZINAM,0.0
Terni,FLUDIOXONIL,0.0
Terni,FLUOPICOLIDE,0.0
Terni,FLUOPYRAM,0.0
Terni,FOLPET,0.0
Terni,GLIFOSATE,0.28
Terni,IMIDACLOPRID,0.04
Terni,IPROVALICARB,0.0
Terni,ISOPROTURON,0.0
Terni,LINURON,0.0
Terni,MALATION,0.0
Terni,MCPA,0.0819999999999999
Terni,MECOPROP,0.057
Terni,METALAXIL-M,0.03
Terni,METAMIDOFOS,0.0
Terni,METAZACLOR,0.0
Terni,METOBROMURON,0.0
Terni,METRAFENONE,0.0
Terni,METRIBUZIN,0.0
Terni,MEVINPHOS,0.0
Terni,MICLOBUTANIL,0.0
Terni,NAFTALENE,0.0
Terni,NAPROPAMIDE,0.0
Terni,OMETOATO,0.0
Terni,OSSIDEMETON-METILE,0.0
Terni,OXADIAZON,0.0
Terni,OXIFLUORFEN,0.0
Terni,PARATION-ETILE,0.0
Terni,PARATION-METILE,0.0
Terni,PENCONAZOLO,0.0
Terni,PENDIMETALIN,0.0
Terni,PENTACLOROBENZENE,0.0
Terni,PENTACLOROFENOLO,0.0
Terni,PERMETRINA,0.0
Terni,PICOXISTROBIN,0.0
Terni,PIRACLOSTROBIN,0.0
Terni,PIRIMETANIL,0.0
Terni,PIRIMICARB,0.0
Terni,PIRIMIFOS-ETILE,0.0
Terni,PROCLORAZ,0.0
Terni,PROPAMOCARB,0.0
Terni,PROPICONAZOLO,0.02
Terni,PROPIZAMIDE,0.0
Terni,S-METOLACLOR,0.24
Terni,SIMAZINA,0.0
Terni,SPIROXAMINA,0.025
Terni,"T-1,3-DICLOROPROPENE",0.0
Terni,TEBUCONAZOLO,0.02
Terni,TEFLUTRIN,0.0
Terni,TERBUTILAZINA (incluso metabolita),0.03
Terni,TERBUTRINA,0.0
Terni,TIABENDAZOLO,0.0
Terni,TRIFLURALIN,0.0
Terni,ZOXAMIDE,0.0
