,Codice stazione,Sostanza,Conc_max,Comune
65203,IT09S1291#MAS-129,TETRACONAZOLO,0.019,QUARRATA
65204,IT09S1291#MAS-129,PENCONAZOLO,0.037000000000000005,QUARRATA
65205,IT09S1291#MAS-129,OXIFLUORFEN,0.16699999999999998,QUARRATA
65206,IT09S1291#MAS-129,PIRACLOSTROBIN,0.008,QUARRATA
65207,IT09S1291#MAS-129,DIMETOATO,0.013000000000000001,QUARRATA
65208,IT09S1291#MAS-129,DIURON,0.016,QUARRATA
65209,IT09S1291#MAS-129,LENACIL,0.016,QUARRATA
65210,IT09S1291#MAS-129,AZOSSISTROBINA,0.04,QUARRATA
65211,IT09S1291#MAS-129,TEBUFENOZIDE,0.019,QUARRATA
65212,IT09S1291#MAS-129,FLUROXIPIR,0.165,QUARRATA
65213,IT09S1291#MAS-129,METALAXIL-M,0.068,QUARRATA
65214,IT09S1291#MAS-129,"2,4-DICLOROFENOSSIACETICO ACIDO",0.262,QUARRATA
65215,IT09S1291#MAS-129,PROPICONAZOLO,0.006999999999999999,QUARRATA
65216,IT09S1291#MAS-129,DIMETOMORF,0.042,QUARRATA
65217,IT09S1291#MAS-129,MCPA,0.517,QUARRATA
65218,IT09S1291#MAS-129,CLORPIRIFOS,0.032,QUARRATA
65219,IT09S1291#MAS-129,FENAMIFOS,0.008,QUARRATA
65220,IT09S1291#MAS-129,FLUOPICOLIDE,0.027999999999999997,QUARRATA
65221,IT09S1291#MAS-129,ATRAZINA DESISOPROPIL,0.037000000000000005,QUARRATA
65222,IT09S1291#MAS-129,SIMAZINA,0.085,QUARRATA
65223,IT09S1291#MAS-129,PROPAZINA,0.027999999999999997,QUARRATA
65224,IT09S1291#MAS-129,ISOXAFLUTOLE,0.032,QUARRATA
65225,IT09S1291#MAS-129,CLOROTOLURON,0.013999999999999999,QUARRATA
65226,IT09S1291#MAS-129,CLOTHIANIDIN,0.009000000000000001,QUARRATA
65227,IT09S1291#MAS-129,ISOPROTURON,0.005,QUARRATA
65228,IT09S1291#MAS-129,CLORSULFURON,0.01,QUARRATA
65229,IT09S1291#MAS-129,METAZACLOR,0.028999999999999998,QUARRATA
65230,IT09S1291#MAS-129,PROCLORAZ,0.01,QUARRATA
65292,IT09S1292#MAS-130,OXADIAZON,0.098,CARMIGNANO
65293,IT09S1292#MAS-130,GLIFOSATE,4.37,CARMIGNANO
65294,IT09S1292#MAS-130,AMPA,15.3,CARMIGNANO
65295,IT09S1292#MAS-130,BOSCALID,0.068,CARMIGNANO
65296,IT09S1292#MAS-130,ISOXABEN,0.052000000000000005,CARMIGNANO
65297,IT09S1292#MAS-130,PENDIMETALIN,0.13699999999999998,CARMIGNANO
65298,IT09S1292#MAS-130,TEBUCONAZOLO,0.022000000000000002,CARMIGNANO
65299,IT09S1292#MAS-130,IMIDACLOPRID,0.155,CARMIGNANO
65300,IT09S1292#MAS-130,PENCONAZOLO,0.026000000000000002,CARMIGNANO
65301,IT09S1292#MAS-130,S-METOLACLOR,0.047,CARMIGNANO
65302,IT09S1292#MAS-130,AZOSSISTROBINA,0.012,CARMIGNANO
65303,IT09S1292#MAS-130,CARBENDAZIM,0.162,CARMIGNANO
65304,IT09S1292#MAS-130,DIURON,0.046,CARMIGNANO
65305,IT09S1292#MAS-130,TIACLOPRID,0.033,CARMIGNANO
65306,IT09S1292#MAS-130,TETRACONAZOLO,0.016,CARMIGNANO
65307,IT09S1292#MAS-130,OXIFLUORFEN,0.055,CARMIGNANO
65308,IT09S1292#MAS-130,ACETAMIPRID,0.152,CARMIGNANO
65309,IT09S1292#MAS-130,CLOROTOLURON,0.018000000000000002,CARMIGNANO
65310,IT09S1292#MAS-130,DIMETOMORF,0.077,CARMIGNANO
65311,IT09S1292#MAS-130,ATRAZINA DESISOPROPIL,0.24100000000000002,CARMIGNANO
65312,IT09S1292#MAS-130,METALAXIL-M,0.009000000000000001,CARMIGNANO
65313,IT09S1292#MAS-130,PROPICONAZOLO,0.008,CARMIGNANO
65314,IT09S1292#MAS-130,TEBUFENOZIDE,0.018000000000000002,CARMIGNANO
65315,IT09S1292#MAS-130,LENACIL,0.013000000000000001,CARMIGNANO
65316,IT09S1292#MAS-130,FENAMIFOS,0.008,CARMIGNANO
65317,IT09S1292#MAS-130,DIMETOATO,0.012,CARMIGNANO
65318,IT09S1292#MAS-130,"2,4-DICLOROFENOSSIACETICO ACIDO",0.314,CARMIGNANO
65319,IT09S1292#MAS-130,PROPIZAMIDE,0.013999999999999999,CARMIGNANO
65320,IT09S1292#MAS-130,MCPA,0.36700000000000005,CARMIGNANO
65321,IT09S1292#MAS-130,PROPAZINA,0.018000000000000002,CARMIGNANO
65322,IT09S1292#MAS-130,FLUROXIPIR,0.031,CARMIGNANO
65323,IT09S1292#MAS-130,CLORPIRIFOS,0.006999999999999999,CARMIGNANO
65324,IT09S1292#MAS-130,IPROVALICARB,0.009000000000000001,CARMIGNANO
65325,IT09S1292#MAS-130,CLOTHIANIDIN,0.006,CARMIGNANO
65326,IT09S1292#MAS-130,ISOPROTURON,0.006999999999999999,CARMIGNANO
65394,IT09S1293#MAS-131 POT-086 VTP-067,DIMETOMORF,0.02,BARBERINO TAVARNELLE
65395,IT09S1293#MAS-131 POT-086 VTP-067,METOSSIFENOZIDE,0.015,BARBERINO TAVARNELLE
65396,IT09S1293#MAS-131 POT-086 VTP-067,BOSCALID,0.061,BARBERINO TAVARNELLE
65397,IT09S1293#MAS-131 POT-086 VTP-067,FLUOPICOLIDE,0.008,BARBERINO TAVARNELLE
65398,IT09S1293#MAS-131 POT-086 VTP-067,IMIDACLOPRID,0.29,BARBERINO TAVARNELLE
65399,IT09S1293#MAS-131 POT-086 VTP-067,TETRACONAZOLO,0.008,BARBERINO TAVARNELLE
65400,IT09S1293#MAS-131 POT-086 VTP-067,PROPICONAZOLO,0.006999999999999999,BARBERINO TAVARNELLE
65401,IT09S1293#MAS-131 POT-086 VTP-067,METALAXIL-M,0.01,BARBERINO TAVARNELLE
65402,IT09S1293#MAS-131 POT-086 VTP-067,AMETOCTRADIN,0.006999999999999999,BARBERINO TAVARNELLE
65403,IT09S1293#MAS-131 POT-086 VTP-067,CLORANTRANILIPROLO,0.005,BARBERINO TAVARNELLE
65492,IT09S1297#MAS-135,FLUOPICOLIDE,0.053,SAN MINIATO
65493,IT09S1297#MAS-135,IMIDACLOPRID,0.019,SAN MINIATO
65494,IT09S1297#MAS-135,TETRACONAZOLO,0.016,SAN MINIATO
65495,IT09S1297#MAS-135,TEBUCONAZOLO,0.021,SAN MINIATO
65496,IT09S1297#MAS-135,DIURON,0.009000000000000001,SAN MINIATO
65497,IT09S1297#MAS-135,ATRAZINA DESISOPROPIL,0.006999999999999999,SAN MINIATO
65498,IT09S1297#MAS-135,PENCONAZOLO,0.008,SAN MINIATO
65499,IT09S1297#MAS-135,MANDIPROPAMID,0.016,SAN MINIATO
65500,IT09S1297#MAS-135,METALAXIL-M,0.069,SAN MINIATO
65501,IT09S1297#MAS-135,METOSSIFENOZIDE,0.033,SAN MINIATO
65502,IT09S1297#MAS-135,BOSCALID,0.037000000000000005,SAN MINIATO
65503,IT09S1297#MAS-135,SIMAZINA,0.006,SAN MINIATO
65504,IT09S1297#MAS-135,CLOTHIANIDIN,0.079,SAN MINIATO
65505,IT09S1297#MAS-135,TEBUFENOZIDE,0.006,SAN MINIATO
65506,IT09S1297#MAS-135,CLORANTRANILIPROLO,0.006,SAN MINIATO
65507,IT09S1297#MAS-135,S-METOLACLOR,0.005,SAN MINIATO
65508,IT09S1297#MAS-135,PIRIMETANIL,0.005,SAN MINIATO
65509,IT09S1297#MAS-135,DIMETOMORF,0.042,SAN MINIATO
65510,IT09S1297#MAS-135,AZOSSISTROBINA,0.013999999999999999,SAN MINIATO
65511,IT09S1297#MAS-135,CARBENDAZIM,0.009000000000000001,SAN MINIATO
65512,IT09S1297#MAS-135,BENALAXIL,0.011000000000000001,SAN MINIATO
65513,IT09S1297#MAS-135,ZOXAMIDE,0.012,SAN MINIATO
65590,IT09S1302#MAS-140,GLIFOSATE,0.042,PONTE BUGGIANESE
65591,IT09S1302#MAS-140,AMPA,0.515,PONTE BUGGIANESE
65592,IT09S1302#MAS-140,CARBENDAZIM,0.051,PONTE BUGGIANESE
65593,IT09S1302#MAS-140,IMIDACLOPRID,0.057,PONTE BUGGIANESE
65594,IT09S1302#MAS-140,BOSCALID,0.013999999999999999,PONTE BUGGIANESE
65595,IT09S1302#MAS-140,ACETAMIPRID,0.012,PONTE BUGGIANESE
65596,IT09S1302#MAS-140,ATRAZINA DESISOPROPIL,0.006999999999999999,PONTE BUGGIANESE
65597,IT09S1302#MAS-140,ATRAZINA DESETIL,0.016,PONTE BUGGIANESE
65598,IT09S1302#MAS-140,"2,4-DICLOROFENOSSIACETICO ACIDO",0.005,PONTE BUGGIANESE
65599,IT09S1302#MAS-140,ISOXABEN,0.009000000000000001,PONTE BUGGIANESE
65600,IT09S1302#MAS-140,DIURON,0.006,PONTE BUGGIANESE
65601,IT09S1302#MAS-140,PENDIMETALIN,0.005,PONTE BUGGIANESE
65602,IT09S1302#MAS-140,TEBUCONAZOLO,0.006,PONTE BUGGIANESE
65690,IT09S1304#MAS-142,AMPA,0.083,MONSUMMANO TERME
65691,IT09S1304#MAS-142,GLIFOSATE,0.006,MONSUMMANO TERME
65692,IT09S1304#MAS-142,ATRAZINA DESETIL,0.006,MONSUMMANO TERME
65693,IT09S1304#MAS-142,DIURON,0.005,MONSUMMANO TERME
65694,IT09S1304#MAS-142,PENDIMETALIN,0.006999999999999999,MONSUMMANO TERME
65695,IT09S1304#MAS-142,IMIDACLOPRID,0.006999999999999999,MONSUMMANO TERME
65696,IT09S1304#MAS-142,S-METOLACLOR,0.006999999999999999,MONSUMMANO TERME
65790,IT09S1305#MAS-143 VTP-141,AMPA,0.26,PONTE BUGGIANESE
65791,IT09S1305#MAS-143 VTP-141,GLIFOSATE,0.040999999999999995,PONTE BUGGIANESE
65792,IT09S1305#MAS-143 VTP-141,BOSCALID,0.005,PONTE BUGGIANESE
65793,IT09S1305#MAS-143 VTP-141,IMIDACLOPRID,0.015,PONTE BUGGIANESE
65794,IT09S1305#MAS-143 VTP-141,S-METOLACLOR,0.013000000000000001,PONTE BUGGIANESE
65795,IT09S1305#MAS-143 VTP-141,CLOTHIANIDIN,0.006999999999999999,PONTE BUGGIANESE
65796,IT09S1305#MAS-143 VTP-141,DIMETOATO,0.009000000000000001,PONTE BUGGIANESE
65797,IT09S1305#MAS-143 VTP-141,ATRAZINA DESETIL,0.03,PONTE BUGGIANESE
65798,IT09S1305#MAS-143 VTP-141,DIURON,0.006,PONTE BUGGIANESE
65799,IT09S1305#MAS-143 VTP-141,PROPAZINA,0.006,PONTE BUGGIANESE
65800,IT09S1305#MAS-143 VTP-141,AZOSSISTROBINA,0.005,PONTE BUGGIANESE
65890,IT09S1306#MAS-144,GLIFOSATE,0.278,SANTA MARIA A MONTE
65891,IT09S1306#MAS-144,AMPA,0.223,SANTA MARIA A MONTE
65892,IT09S1306#MAS-144,IMIDACLOPRID,0.09,SANTA MARIA A MONTE
65893,IT09S1306#MAS-144,ATRAZINA DESISOPROPIL,0.008,SANTA MARIA A MONTE
65894,IT09S1306#MAS-144,BOSCALID,0.006999999999999999,SANTA MARIA A MONTE
65895,IT09S1306#MAS-144,S-METOLACLOR,0.044000000000000004,SANTA MARIA A MONTE
65896,IT09S1306#MAS-144,DIURON,0.012,SANTA MARIA A MONTE
65897,IT09S1306#MAS-144,DIMETOMORF,0.005,SANTA MARIA A MONTE
65898,IT09S1306#MAS-144,CARBENDAZIM,0.026000000000000002,SANTA MARIA A MONTE
65899,IT09S1306#MAS-144,SIMAZINA,0.043,SANTA MARIA A MONTE
65900,IT09S1306#MAS-144,AZOSSISTROBINA,0.203,SANTA MARIA A MONTE
65901,IT09S1306#MAS-144,ACETAMIPRID,0.013000000000000001,SANTA MARIA A MONTE
65902,IT09S1306#MAS-144,OXADIAZON,0.008,SANTA MARIA A MONTE
65903,IT09S1306#MAS-144,ATRAZINA DESETIL,0.005,SANTA MARIA A MONTE
65904,IT09S1306#MAS-144,ISOXABEN,0.006,SANTA MARIA A MONTE
65905,IT09S1306#MAS-144,"2,4-DICLOROFENOSSIACETICO ACIDO",0.005,SANTA MARIA A MONTE
65990,IT09S1307#MAS-145,AZOSSISTROBINA,0.055999999999999994,CALCINAIA
65991,IT09S1307#MAS-145,TETRACONAZOLO,1.23,CALCINAIA
65992,IT09S1307#MAS-145,DIMETOMORF,0.044000000000000004,CALCINAIA
65993,IT09S1307#MAS-145,TEBUCONAZOLO,0.01,CALCINAIA
65994,IT09S1307#MAS-145,S-METOLACLOR,0.045,CALCINAIA
65995,IT09S1307#MAS-145,DIURON,0.077,CALCINAIA
65996,IT09S1307#MAS-145,CIPROCONAZOLO,0.042,CALCINAIA
65997,IT09S1307#MAS-145,CARBENDAZIM,0.057,CALCINAIA
65998,IT09S1307#MAS-145,DIMETOATO,0.013999999999999999,CALCINAIA
65999,IT09S1307#MAS-145,BOSCALID,0.011000000000000001,CALCINAIA
66000,IT09S1307#MAS-145,IMIDACLOPRID,0.035,CALCINAIA
66001,IT09S1307#MAS-145,CLOROTOLURON,0.006999999999999999,CALCINAIA
66002,IT09S1307#MAS-145,ISOPROTURON,0.01,CALCINAIA
66003,IT09S1307#MAS-145,PROPICONAZOLO,0.006,CALCINAIA
66004,IT09S1307#MAS-145,METALAXIL-M,0.03,CALCINAIA
66005,IT09S1307#MAS-145,ATRAZINA DESISOPROPIL,0.034,CALCINAIA
66006,IT09S1307#MAS-145,FENAMIFOS,0.005,CALCINAIA
66007,IT09S1307#MAS-145,ACETAMIPRID,0.023,CALCINAIA
66008,IT09S1307#MAS-145,BENALAXIL,0.005,CALCINAIA
66009,IT09S1307#MAS-145,PENDIMETALIN,0.005,CALCINAIA
66241,SD000116,FLUXAPYROXAD,0.04,ALDENO
66242,SD000116,PENCONAZOLO,0.03,ALDENO
66243,SD000116,IMIDACLOPRID,0.03,ALDENO
66244,SD000116,ACETAMIPRID,0.03,ALDENO
66245,SD000116,DIMETOATO,0.03,ALDENO
66359,SD000118,CLOMAZONE,0.03,VILLA LAGARINA
66360,SD000118,CLORPROFAM,0.08,VILLA LAGARINA
66361,SD000118,CARBENDAZIM,0.28,VILLA LAGARINA
66362,SD000118,TIABENDAZOLO,0.1,VILLA LAGARINA
66363,SD000118,IMIDACLOPRID,0.39,VILLA LAGARINA
66364,SD000118,DIURON,0.07,VILLA LAGARINA
66365,SD000118,ACETAMIPRID,0.1,VILLA LAGARINA
66366,SD000118,PROPOXUR,0.46,VILLA LAGARINA
66367,SD000118,METALAXIL,0.36,VILLA LAGARINA
66368,SD000118,METOLACLOR,0.06,VILLA LAGARINA
66369,SD000118,TIAMETOXAM,0.04,VILLA LAGARINA
66370,SD000118,AZOSSISTROBINA,0.03,VILLA LAGARINA
66371,SD000118,CARBARIL,0.56,VILLA LAGARINA
66372,SD000118,TIACLOPRID,0.06,VILLA LAGARINA
66373,SD000118,TEBUCONAZOLO,0.05,VILLA LAGARINA
66374,SD000118,PIRIMICARB,0.3,VILLA LAGARINA
66375,SD000118,METAMIDOFOS,0.02,VILLA LAGARINA
66376,SD000118,DIMETOMORF,0.06,VILLA LAGARINA
66377,SD000118,TETRACONAZOLO,0.05,VILLA LAGARINA
66378,SD000118,SIMAZINA,0.42,VILLA LAGARINA
66379,SD000118,DIFENILAMMINA,0.03,VILLA LAGARINA
66380,SD000118,ATRAZINA,0.04,VILLA LAGARINA
66381,SD000118,METRIBUZIN,0.03,VILLA LAGARINA
66382,SD000118,PROPIZAMIDE,0.03,VILLA LAGARINA
66383,SD000118,ACEFATE,0.08,VILLA LAGARINA
66384,SD000118,PIRIMETANIL,0.03,VILLA LAGARINA
66385,SD000118,TRIADIMENOL,0.05,VILLA LAGARINA
66386,SD000118,DIMETOATO,0.19,VILLA LAGARINA
66476,SD000122,DIMETOMORF,0.36,MORI
66477,SD000122,ZOXAMIDE,0.18,MORI
66478,SD000122,CARBENDAZIM,0.16,MORI
66591,SD000123,FLUXAPYROXAD,0.09,TRENTO
66592,SD000123,DIMETOMORF,0.04,TRENTO
66593,SD000123,METOLACLOR,0.32,TRENTO
66594,SD000123,ACETAMIPRID,0.02,TRENTO
66595,SD000123,PIRIMETANIL,0.07,TRENTO
66596,SD000123,FLUOPYRAM,0.16,TRENTO
66597,SD000123,PENCONAZOLO,0.05,TRENTO
66598,SD000123,PIRIMICARB,0.04,TRENTO
66599,SD000123,ZOXAMIDE,0.04,TRENTO
66600,SD000123,TIACLOPRID,0.03,TRENTO
66601,SD000123,BOSCALID,0.05,TRENTO
66602,SD000123,TEBUCONAZOLO,0.16,TRENTO
66603,SD000123,METOSSIFENOZIDE,0.03,TRENTO
66707,SD000130,DIMETOMORF,0.22,AVIO
66822,SD000134,FLUXAPYROXAD,0.05,SAN MICHELE ALL'ADIGE
66823,SD000134,AMETOCTRADIN,0.06,SAN MICHELE ALL'ADIGE
66824,SD000134,CARBENDAZIM,0.21,SAN MICHELE ALL'ADIGE
66825,SD000134,METRAFENONE,0.05,SAN MICHELE ALL'ADIGE
66826,SD000134,ZOXAMIDE,0.62,SAN MICHELE ALL'ADIGE
66827,SD000134,PENCONAZOLO,0.04,SAN MICHELE ALL'ADIGE
66828,SD000134,FLUDIOXONIL,0.21,SAN MICHELE ALL'ADIGE
66829,SD000134,ACETAMIPRID,0.05,SAN MICHELE ALL'ADIGE
66830,SD000134,DIMETOMORF,0.2,SAN MICHELE ALL'ADIGE
66831,SD000134,BOSCALID,0.08,SAN MICHELE ALL'ADIGE
66832,SD000134,METOSSIFENOZIDE,0.08,SAN MICHELE ALL'ADIGE
66833,SD000134,DIMETOATO,0.04,SAN MICHELE ALL'ADIGE
66834,SD000134,CLORANTRANILIPROLO,0.08,SAN MICHELE ALL'ADIGE
66835,SD000134,CIPRODINIL,0.39,SAN MICHELE ALL'ADIGE
66836,SD000134,TEBUCONAZOLO,0.03,SAN MICHELE ALL'ADIGE
66837,SD000134,TETRACONAZOLO,0.11,SAN MICHELE ALL'ADIGE
66838,SD000134,IMIDACLOPRID,0.03,SAN MICHELE ALL'ADIGE
66939,SD000144,METOSSIFENOZIDE,0.17,NOMI
66940,SD000144,PENCONAZOLO,0.03,NOMI
66941,SD000144,FLUOPYRAM,0.13,NOMI
66942,SD000144,DIMETOMORF,1.01,NOMI
66943,SD000144,ZOXAMIDE,0.55,NOMI
66944,SD000144,TEBUCONAZOLO,0.13,NOMI
66945,SD000144,CLORANTRANILIPROLO,0.04,NOMI
66946,SD000144,PENTHIOPYRAD,0.03,NOMI
66947,SD000144,TETRACONAZOLO,0.09,NOMI
66948,SD000144,FLUDIOXONIL,0.04,NOMI
66949,SD000144,ACETAMIPRID,0.06,NOMI
67053,SD000150,CYFLUFENAMID,0.05,ROVERETO
67054,SD000150,FLUXAPYROXAD,0.04,ROVERETO
67056,SD000150,DIMETOMORF,0.06,ROVERETO
67058,SD000150,CLORPIRIFOS,0.04,ROVERETO
67059,SD000150,IMIDACLOPRID,0.06,ROVERETO
67060,SD000150,ZOXAMIDE,0.18,ROVERETO
67061,SD000150,PENCONAZOLO,0.13,ROVERETO
67170,SD000151,ISOXABEN,0.04,TRENTO
67171,SD000151,IMIDACLOPRID,0.03,TRENTO
67172,SD000151,DIMETOMORF,0.5,TRENTO
67173,SD000151,SIMAZINA,0.14,TRENTO
67174,SD000151,PENCONAZOLO,0.03,TRENTO
67175,SD000151,ZOXAMIDE,0.08,TRENTO
67286,SD000152,DIMETOMORF,0.04,LAVIS
67287,SD000152,FENHEXAMID,0.07,LAVIS
67288,SD000152,PENCONAZOLO,0.1,LAVIS
67289,SD000152,CLORPIRIFOS-METILE,0.03,LAVIS
67290,SD000152,ZOXAMIDE,0.09,LAVIS
67401,SD000153,DIMETOMORF,0.04,TRENTO
67516,SD000154,FLUOPYRAM,0.06,NOMI
67517,SD000154,PENCONAZOLO,0.26,NOMI
67518,SD000154,IMIDACLOPRID,0.02,NOMI
67519,SD000154,TIACLOPRID,0.19,NOMI
67520,SD000154,BOSCALID,0.04,NOMI
67521,SD000154,CLORPIRIFOS-METILE,0.03,NOMI
67522,SD000154,TEBUCONAZOLO,0.07,NOMI
67523,SD000154,ACETAMIPRID,0.2,NOMI
67631,SD000208,DIMETOMORF,0.03,RONCEGNO TERME
67746,SD000214,DIMETOMORF,0.03,BORGO VALSUGANA
67973,SD000306,METOLACLOR,0.12,COMANO TERME
68088,SD000308,METOLACLOR,0.12,COMANO TERME
68203,SD000322,DIMETOMORF,0.03,ARCO
68317,SD000334,METOLACLOR,0.12,COMANO TERME
68662,SD000514,FLUXAPYROXAD,0.23,DENNO
68663,SD000514,CYFLUFENAMID,0.06,DENNO
68664,SD000514,METOSSIFENOZIDE,0.14,DENNO
68665,SD000514,CLORANTRANILIPROLO,0.08,DENNO
68666,SD000514,BOSCALID,0.04,DENNO
68667,SD000514,TETRACONAZOLO,0.04,DENNO
68668,SD000514,ACETAMIPRID,0.03,DENNO
68669,SD000514,CARBENDAZIM,0.04,DENNO
68670,SD000514,PIRIMETANIL,0.59,DENNO
68671,SD000514,FENHEXAMID,0.07,DENNO
68672,SD000514,BUPIRIMATE,0.06,DENNO
68673,SD000514,CLORPIRIFOS,0.03,DENNO
68674,SD000514,IMIDACLOPRID,0.03,DENNO
68675,SD000514,CLORPIRIFOS-METILE,0.09,DENNO
68676,SD000514,PENTHIOPYRAD,0.53,DENNO
68677,SD000514,FLUDIOXONIL,0.3,DENNO
68779,SD000516,FLUXAPYROXAD,0.05,SPORMINORE
68895,SD000518,FLUXAPYROXAD,0.14,SPORMINORE
69011,SD000522,FLUXAPYROXAD,0.06,MEZZOLOMBARDO
69012,SD000522,FLUDIOXONIL,0.03,MEZZOLOMBARDO
69013,SD000522,ACETAMIPRID,0.03,MEZZOLOMBARDO
69014,SD000522,METOSSIFENOZIDE,0.02,MEZZOLOMBARDO
69126,SD000524,FLUXAPYROXAD,0.07,VILLE D'ANAUNIA
69127,SD000524,IMIDACLOPRID,0.09,VILLE D'ANAUNIA
69128,SD000524,METOSSIFENOZIDE,0.22,VILLE D'ANAUNIA
69129,SD000524,PIRIMETANIL,0.03,VILLE D'ANAUNIA
69130,SD000524,PENTHIOPYRAD,0.03,VILLE D'ANAUNIA
69131,SD000524,CLORANTRANILIPROLO,0.04,VILLE D'ANAUNIA
69132,SD000524,PROPICONAZOLO,0.06,VILLE D'ANAUNIA
69242,SD000525,FLUXAPYROXAD,0.07,TON
69243,SD000525,METOSSIFENOZIDE,0.06,TON
69244,SD000525,PENTHIOPYRAD,0.05,TON
69245,SD000525,FLUDIOXONIL,0.03,TON
69360,SD000526,CYFLUFENAMID,0.09,CONTÀ
69361,SD000526,METOSSIFENOZIDE,0.15,CONTÀ
69362,SD000526,FLUXAPYROXAD,0.24,CONTÀ
69363,SD000526,CLORANTRANILIPROLO,0.07,CONTÀ
69364,SD000526,CARBENDAZIM,0.08,CONTÀ
69365,SD000526,TETRACONAZOLO,0.07,CONTÀ
69366,SD000526,PIRIMETANIL,0.08,CONTÀ
69367,SD000526,CLORPIRIFOS-METILE,0.03,CONTÀ
69368,SD000526,FLUDIOXONIL,0.04,CONTÀ
69369,SD000526,BUPIRIMATE,0.06,CONTÀ
69370,SD000526,IMIDACLOPRID,0.05,CONTÀ
69371,SD000526,PENTHIOPYRAD,0.04,CONTÀ
69372,SD000526,CLORPIRIFOS,0.03,CONTÀ
69373,SD000526,PIRIMICARB,0.04,CONTÀ
69374,SD000526,DIFENOCONAZOLO,0.03,CONTÀ
69475,SD000528,FLUXAPYROXAD,0.06,AMBLAR-DON
69476,SD000528,IMIDACLOPRID,0.38,AMBLAR-DON
69477,SD000528,PENTHIOPYRAD,0.04,AMBLAR-DON
69591,SD000532,PENTHIOPYRAD,0.04,BORGO D'ANAUNIA
69821,SD000536,FLONICAMID,0.58,PREDAIA
69822,SD000536,METOSSIFENOZIDE,0.42,PREDAIA
69823,SD000536,FLUXAPYROXAD,0.6,PREDAIA
69824,SD000536,CLORANTRANILIPROLO,0.34,PREDAIA
69825,SD000536,CYFLUFENAMID,0.05,PREDAIA
69826,SD000536,PENTHIOPYRAD,1.36,PREDAIA
69827,SD000536,TETRACONAZOLO,0.75,PREDAIA
69828,SD000536,BOSCALID,0.04,PREDAIA
69829,SD000536,FLUDIOXONIL,0.2,PREDAIA
69830,SD000536,IMIDACLOPRID,1.13,PREDAIA
69831,SD000536,PENCONAZOLO,0.05,PREDAIA
69832,SD000536,PIRIMETANIL,0.16,PREDAIA
69833,SD000536,BUPIRIMATE,0.16,PREDAIA
69834,SD000536,ACETAMIPRID,3.26,PREDAIA
69835,SD000536,OXADIAZON,0.11,PREDAIA
69836,SD000536,PIRIMICARB,0.03,PREDAIA
69940,SD000541,FLUXAPYROXAD,0.03,NOVELLA
69941,SD000541,PIRIMETANIL,0.04,NOVELLA
69942,SD000541,CLORANTRANILIPROLO,0.03,NOVELLA
69943,SD000541,TIAMETOXAM,0.62,NOVELLA
70057,SD000702,FLUXAPYROXAD,0.09,PERGINE VALSUGANA
70058,SD000702,IMIDACLOPRID,0.04,PERGINE VALSUGANA
70059,SD000702,PIRIMICARB,0.22,PERGINE VALSUGANA
70060,SD000702,DIFENOCONAZOLO,0.05,PERGINE VALSUGANA
70288,SD000715,CARBENDAZIM,0.02,CIVEZZANO
70751,SG000011,FLUXAPYROXAD,0.04,MEZZOLOMBARDO
71095,SG000020,DIMETOMORF,0.03,BORGO VALSUGANA
71210,SG000024,CARBENDAZIM,0.05,NAGO-TORBOLE
71440,SGLA0011,FLUXAPYROXAD,0.05,CLES
71901,SD000109,TERBUTILAZINA (incluso metabolita),0.03,TRENTO
71909,SD000118,TERBUTILAZINA (incluso metabolita),0.11,VILLA LAGARINA
71917,SD000123,TERBUTILAZINA (incluso metabolita),0.13,TRENTO
71965,SD000306,TERBUTILAZINA (incluso metabolita),0.06,COMANO TERME
71969,SD000308,TERBUTILAZINA (incluso metabolita),0.03,COMANO TERME
71977,SD000334,TERBUTILAZINA (incluso metabolita),0.07,COMANO TERME
72029,SD000536,TERBUTILAZINA (incluso metabolita),0.03,PREDAIA
72186,IT10TVR7,TERBUTILAZINA (incluso metabolita),0.02,Todi
72189,IT10TVR9,TERBUTILAZINA (incluso metabolita),0.02,Attigliano
72242,IT10ANG1,AMPA,0.23,Castiglione del Lago
72243,IT10ANG1,S-METOLACLOR,0.21,Castiglione del Lago
72244,IT10ANG1,GLIFOSATE,0.25,Castiglione del Lago
72245,IT10ANG1,AZOSSISTROBINA,0.02,Castiglione del Lago
72246,IT10ANG1,CLOROTOLURON,0.062,Castiglione del Lago
72247,IT10ANG1,ATRAZINA DESISOPROPIL,0.11,Castiglione del Lago
72248,IT10ANG1,METALAXIL-M,0.01,Castiglione del Lago
72340,IT10CAI1,AMPA,12.0,Marsciano
72341,IT10CAI1,GLIFOSATE,0.66,Marsciano
72342,IT10CAI1,IMIDACLOPRID,0.15,Marsciano
72343,IT10CAI1,S-METOLACLOR,0.06,Marsciano
72344,IT10CAI1,BENTAZONE,0.49,Marsciano
72345,IT10CAI1,DIURON,0.02,Marsciano
72346,IT10CAI1,TERBUTRINA,0.01,Marsciano
72347,IT10CAI1,TEBUCONAZOLO,0.02,Marsciano
72348,IT10CAI1,METALAXIL-M,0.02,Marsciano
72349,IT10CAI1,MCPA,0.03,Marsciano
72350,IT10CAI1,PIRIMICARB,0.21,Marsciano
72351,IT10CAI1,MECOPROP,0.04,Marsciano
72352,IT10CAI1,ATRAZINA DESISOPROPIL,0.03,Marsciano
72439,IT10CER1,AMPA,0.55,Città di Castello
