Comune,Codice stazione,Sostanza,Conc_max
canaro,1161,CLORPIRIFOS-METILE,0.0
canaro,1161,DIMETOATO,0.0
canaro,1161,ESACLOROCICLOESANO,0.0
canaro,1161,PENTACLOROBENZENE,0.0
canaro,1161,ATRAZINA DESETIL,0.0
canaro,1161,DICLORVOS,0.0
canaro,1161,PENCONAZOLO,0.0
canaro,1161,METAZACLOR,0.0
canaro,1161,PROPANIL,0.0
canaro,1161,ACLONIFEN,0.0
canaro,1161,QUIZALOFOP-ETILE,0.0
canaro,1161,CLOMAZONE,0.0
canaro,1161,AZINFOS-METILE,0.0
canaro,1161,DIMETENAMIDE,0.0
canaro,1161,PENTACLOROFENOLO,0.0
canaro,1161,PROPAMOCARB,0.0
canaro,1161,DIMETOMORF,0.0
canaro,1161,NICOSULFURON,0.0
canaro,1161,TETRACONAZOLO,0.0
canaro,1161,TEBUFENOZIDE,0.0
canaro,1161,ENDOSULFAN,0.0
canaro,1161,MECOPROP,0.0
canaro,1161,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
canaro,1161,MCPA,0.0
canaro,1161,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
canaro,1161,? METALAXIL e METALAXIL-M,0.0
canaro,1161,ENDOSULFAN-SOLFATO,0.0
meolo,1162,METOLACLOR-ESA,0.1
meolo,1162,METOLACLOR,0.05
meolo,1162,FLUOPICOLIDE,0.05
meolo,1162,METOSSIFENOZIDE,0.01
meolo,1162,DIMETOMORF,0.16
meolo,1162,NICOSULFURON,0.07
meolo,1162,? METALAXIL e METALAXIL-M,0.12
meolo,1162,CIPRODINIL,0.0
meolo,1162,SIMAZINA,0.0
meolo,1162,RIMSULFURON,0.0
meolo,1162,CHINOSSIFEN,0.0
meolo,1162,FENHEXAMID,0.0
meolo,1162,FLUDIOXONIL,0.0
meolo,1162,AZOSSISTROBINA,0.0
meolo,1162,IMIDACLOPRID,0.0
meolo,1162,IPROVALICARB,0.0
meolo,1162,FLUFENACET,0.0
meolo,1162,TRIFLURALIN,0.0
meolo,1162,ALACLOR,0.0
meolo,1162,CLORIDAZON,0.0
meolo,1162,BOSCALID,0.0
meolo,1162,ATRAZINA,0.0
meolo,1162,DICAMBA,0.0
meolo,1162,OXADIAZON,0.0
meolo,1162,METRIBUZIN,0.0
meolo,1162,LENACIL,0.0
meolo,1162,MOLINATE,0.0
meolo,1162,TIOPHANATE-METHYL,0.0
meolo,1162,PROPIZAMIDE,0.0
meolo,1162,PROPAMOCARB,0.0
meolo,1162,BENTAZONE,0.0
meolo,1162,ETOFUMESATE,0.0
meolo,1162,CIBUTRINA,0.0
meolo,1162,CLORPIRIFOS,0.0
meolo,1162,DIURON,0.0
meolo,1162,LINURON,0.0
meolo,1162,ISOPROTURON,0.0
meolo,1162,ACETOCLOR,0.0
meolo,1162,PENDIMETALIN,0.0
meolo,1162,METAMITRON,0.0
meolo,1162,CLORFENVINFOS,0.0
meolo,1162,"DDT, pp",0.0
meolo,1162,PIRIMETANIL,0.0
meolo,1162,CLORPIRIFOS-METILE,0.0
meolo,1162,PROPICONAZOLO,0.0
meolo,1162,DIMETOATO,0.0
meolo,1162,ESACLOROCICLOESANO,0.0
meolo,1162,ATRAZINA DESETIL,0.0
meolo,1162,DICLORVOS,0.0
meolo,1162,PENCONAZOLO,0.0
meolo,1162,METAZACLOR,0.0
meolo,1162,PROPANIL,0.0
meolo,1162,ACLONIFEN,0.0
meolo,1162,QUIZALOFOP-ETILE,0.0
meolo,1162,CLOMAZONE,0.0
meolo,1162,ATRAZINA DESISOPROPIL,0.0
meolo,1162,DIMETENAMIDE,0.0
meolo,1162,TERBUTRINA,0.0
meolo,1162,MECOPROP,0.0
meolo,1162,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
meolo,1162,MCPA,0.0
meolo,1162,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
meolo,1162,AZINFOS-METILE,0.0
meolo,1162,TEBUCONAZOLO,0.0
meolo,1162,TETRACONAZOLO,0.0
meolo,1162,TEBUFENOZIDE,0.0
meolo,1162,ENDOSULFAN,0.0
meolo,1162,SPIROXAMINA,0.0
meolo,1162,DIFENOCONAZOLO,0.0
mussolente,1165,METOLACLOR-ESA,0.04
mussolente,1165,CLORPIRIFOS,0.0
mussolente,1165,ATRAZINA DESISOPROPIL,0.0
mussolente,1165,ENDOSULFAN-SOLFATO,0.0
mussolente,1165,TEBUCONAZOLO,0.0
mussolente,1165,DIMETOMORF,0.0
mussolente,1165,NICOSULFURON,0.0
mussolente,1165,TETRACONAZOLO,0.0
mussolente,1165,TEBUFENOZIDE,0.0
mussolente,1165,ENDOSULFAN,0.0
mussolente,1165,SPIROXAMINA,0.0
mussolente,1165,ESACLOROBENZENE,0.0
mussolente,1165,DIFENOCONAZOLO,0.0
mussolente,1165,CIPRODINIL,0.0
mussolente,1165,SIMAZINA,0.0
mussolente,1165,RIMSULFURON,0.0
mussolente,1165,CHINOSSIFEN,0.0
mussolente,1165,FENHEXAMID,0.0
mussolente,1165,FLUDIOXONIL,0.0
mussolente,1165,AZOSSISTROBINA,0.0
mussolente,1165,IMIDACLOPRID,0.0
mussolente,1165,IPROVALICARB,0.0
mussolente,1165,FLUFENACET,0.0
mussolente,1165,TRIFLURALIN,0.0
mussolente,1165,ALACLOR,0.0
mussolente,1165,METOSSIFENOZIDE,0.0
mussolente,1165,CLORIDAZON,0.0
mussolente,1165,BOSCALID,0.0
mussolente,1165,ATRAZINA,0.0
mussolente,1165,DICAMBA,0.0
mussolente,1165,OXADIAZON,0.0
mussolente,1165,METRIBUZIN,0.0
mussolente,1165,LENACIL,0.0
mussolente,1165,MOLINATE,0.0
mussolente,1165,TIOPHANATE-METHYL,0.0
mussolente,1165,FLUOPICOLIDE,0.0
mussolente,1165,PROPIZAMIDE,0.0
mussolente,1165,PROPAMOCARB,0.0
mussolente,1165,BENTAZONE,0.0
mussolente,1165,ETOFUMESATE,0.0
mussolente,1165,CIBUTRINA,0.0
mussolente,1165,DIURON,0.0
mussolente,1165,LINURON,0.0
mussolente,1165,ISOPROTURON,0.0
mussolente,1165,ACETOCLOR,0.0
mussolente,1165,PENDIMETALIN,0.0
mussolente,1165,METAMITRON,0.0
mussolente,1165,BIFENOX,0.0
mussolente,1165,CLORFENVINFOS,0.0
mussolente,1165,"DDT, pp",0.0
mussolente,1165,METOLACLOR,0.0
mussolente,1165,CIPERMETRINA,0.0
mussolente,1165,PIRIMETANIL,0.0
mussolente,1165,CLORPIRIFOS-METILE,0.0
mussolente,1165,PROPICONAZOLO,0.0
mussolente,1165,DIMETOATO,0.0
mussolente,1165,ESACLOROCICLOESANO,0.0
mussolente,1165,PENTACLOROBENZENE,0.0
mussolente,1165,ATRAZINA DESETIL,0.0
mussolente,1165,DICLORVOS,0.0
mussolente,1165,PENCONAZOLO,0.0
mussolente,1165,METAZACLOR,0.0
mussolente,1165,PROPANIL,0.0
mussolente,1165,ACLONIFEN,0.0
mussolente,1165,QUIZALOFOP-ETILE,0.0
mussolente,1165,CLOMAZONE,0.0
mussolente,1165,AZINFOS-METILE,0.0
mussolente,1165,DIMETENAMIDE,0.0
mussolente,1165,TERBUTRINA,0.0
mussolente,1165,MECOPROP,0.0
mussolente,1165,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
mussolente,1165,MCPA,0.0
mussolente,1165,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
mussolente,1165,? METALAXIL e METALAXIL-M,0.0
vigonza,117,METOLACLOR,0.12
vigonza,117,NICOSULFURON,0.12
vigonza,117,METOLACLOR-ESA,0.16
vigonza,117,ATRAZINA DESETIL,0.01
vigonza,117,METRIBUZIN,0.05
vigonza,117,SIMAZINA,0.0
vigonza,117,RIMSULFURON,0.0
vigonza,117,CHINOSSIFEN,0.0
vigonza,117,FENHEXAMID,0.0
vigonza,117,FLUDIOXONIL,0.0
vigonza,117,ENDOSULFAN,0.0
vigonza,117,IMIDACLOPRID,0.0
vigonza,117,IPROVALICARB,0.0
vigonza,117,FLUFENACET,0.0
vigonza,117,TRIFLURALIN,0.0
vigonza,117,ALACLOR,0.0
vigonza,117,METOSSIFENOZIDE,0.0
vigonza,117,CLORIDAZON,0.0
vigonza,117,BOSCALID,0.0
vigonza,117,ATRAZINA,0.0
vigonza,117,DICAMBA,0.0
vigonza,117,OXADIAZON,0.0
vigonza,117,LENACIL,0.0
vigonza,117,MOLINATE,0.0
vigonza,117,ATRAZINA DESISOPROPIL,0.0
vigonza,117,TIOPHANATE-METHYL,0.0
vigonza,117,FLUOPICOLIDE,0.0
vigonza,117,PROPIZAMIDE,0.0
vigonza,117,PROPAMOCARB,0.0
vigonza,117,BENTAZONE,0.0
vigonza,117,ETOFUMESATE,0.0
vigonza,117,CIBUTRINA,0.0
vigonza,117,CLORPIRIFOS,0.0
vigonza,117,AZOSSISTROBINA,0.0
vigonza,117,SPIROXAMINA,0.0
vigonza,117,ESACLOROBENZENE,0.0
vigonza,117,DIFENOCONAZOLO,0.0
vigonza,117,CIPRODINIL,0.0
vigonza,117,MECOPROP,0.0
vigonza,117,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
vigonza,117,MCPA,0.0
vigonza,117,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
vigonza,117,? METALAXIL e METALAXIL-M,0.0
vigonza,117,"1,4 DICLOROBENZENE",0.0
vigonza,117,"1,2-DICLOROETANO",0.0
vigonza,117,TEBUCONAZOLO,0.0
vigonza,117,DIMETOMORF,0.0
vigonza,117,TETRACONAZOLO,0.0
vigonza,117,TEBUFENOZIDE,0.0
vigonza,117,DIURON,0.0
vigonza,117,LINURON,0.0
vigonza,117,ISOPROTURON,0.0
vigonza,117,ACETOCLOR,0.0
vigonza,117,PENDIMETALIN,0.0
vigonza,117,METAMITRON,0.0
vigonza,117,CLORFENVINFOS,0.0
vigonza,117,"DDT, pp",0.0
vigonza,117,PIRIMETANIL,0.0
vigonza,117,CLORPIRIFOS-METILE,0.0
vigonza,117,PROPICONAZOLO,0.0
vigonza,117,DIMETOATO,0.0
vigonza,117,ESACLOROCICLOESANO,0.0
vigonza,117,PENTACLOROBENZENE,0.0
vigonza,117,DICLORVOS,0.0
vigonza,117,PENCONAZOLO,0.0
vigonza,117,METAZACLOR,0.0
vigonza,117,PROPANIL,0.0
vigonza,117,ACLONIFEN,0.0
vigonza,117,QUIZALOFOP-ETILE,0.0
vigonza,117,CLOMAZONE,0.0
vigonza,117,AZINFOS-METILE,0.0
vigonza,117,DIMETENAMIDE,0.0
vigonza,117,TERBUTRINA,0.0
arsiè,1170,"1,4 DICLOROBENZENE",0.0
arsiè,1170,"1,2-DICLOROETANO",0.0
trevenzuolo,1173,METOLACLOR,0.05
trevenzuolo,1173,CIPRODINIL,0.0
trevenzuolo,1173,METOLACLOR-ESA,0.16
trevenzuolo,1173,ATRAZINA,0.03
trevenzuolo,1173,ATRAZINA DESETIL,0.06
trevenzuolo,1173,BENTAZONE,0.03
trevenzuolo,1173,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03
trevenzuolo,1173,DIMETOMORF,0.06
trevenzuolo,1173,NICOSULFURON,0.04
trevenzuolo,1173,BIFENOX,0.02
trevenzuolo,1173,ETOFUMESATE,0.0
trevenzuolo,1173,ATRAZINA DESISOPROPIL,0.0
trevenzuolo,1173,ENDOSULFAN-SOLFATO,0.0
trevenzuolo,1173,TEBUCONAZOLO,0.0
trevenzuolo,1173,TETRACONAZOLO,0.0
trevenzuolo,1173,TEBUFENOZIDE,0.0
trevenzuolo,1173,ENDOSULFAN,0.0
trevenzuolo,1173,SPIROXAMINA,0.0
trevenzuolo,1173,ESACLOROBENZENE,0.0
trevenzuolo,1173,DIFENOCONAZOLO,0.0
trevenzuolo,1173,SIMAZINA,0.0
trevenzuolo,1173,RIMSULFURON,0.0
trevenzuolo,1173,CHINOSSIFEN,0.0
trevenzuolo,1173,FENHEXAMID,0.0
trevenzuolo,1173,FLUDIOXONIL,0.0
trevenzuolo,1173,AZOSSISTROBINA,0.0
trevenzuolo,1173,IMIDACLOPRID,0.0
trevenzuolo,1173,IPROVALICARB,0.0
trevenzuolo,1173,FLUFENACET,0.0
trevenzuolo,1173,TRIFLURALIN,0.0
trevenzuolo,1173,ALACLOR,0.0
trevenzuolo,1173,METOSSIFENOZIDE,0.0
trevenzuolo,1173,CLORIDAZON,0.0
trevenzuolo,1173,BOSCALID,0.0
trevenzuolo,1173,DICAMBA,0.0
trevenzuolo,1173,OXADIAZON,0.0
trevenzuolo,1173,METRIBUZIN,0.0
trevenzuolo,1173,LENACIL,0.0
trevenzuolo,1173,MOLINATE,0.0
trevenzuolo,1173,TIOPHANATE-METHYL,0.0
trevenzuolo,1173,FLUOPICOLIDE,0.0
trevenzuolo,1173,PROPIZAMIDE,0.0
trevenzuolo,1173,PROPAMOCARB,0.0
trevenzuolo,1173,CIBUTRINA,0.0
trevenzuolo,1173,CLORPIRIFOS,0.0
trevenzuolo,1173,DIURON,0.0
trevenzuolo,1173,LINURON,0.0
trevenzuolo,1173,ISOPROTURON,0.0
trevenzuolo,1173,ACETOCLOR,0.0
trevenzuolo,1173,PENDIMETALIN,0.0
trevenzuolo,1173,METAMITRON,0.0
trevenzuolo,1173,CLORFENVINFOS,0.0
trevenzuolo,1173,"DDT, pp",0.0
trevenzuolo,1173,CIPERMETRINA,0.0
trevenzuolo,1173,PIRIMETANIL,0.0
trevenzuolo,1173,CLORPIRIFOS-METILE,0.0
trevenzuolo,1173,PROPICONAZOLO,0.0
trevenzuolo,1173,DIMETOATO,0.0
trevenzuolo,1173,ESACLOROCICLOESANO,0.0
trevenzuolo,1173,PENTACLOROBENZENE,0.0
trevenzuolo,1173,DICLORVOS,0.0
trevenzuolo,1173,PENCONAZOLO,0.0
trevenzuolo,1173,METAZACLOR,0.0
trevenzuolo,1173,PROPANIL,0.0
trevenzuolo,1173,ACLONIFEN,0.0
trevenzuolo,1173,QUIZALOFOP-ETILE,0.0
trevenzuolo,1173,CLOMAZONE,0.0
trevenzuolo,1173,AZINFOS-METILE,0.0
trevenzuolo,1173,DIMETENAMIDE,0.0
trevenzuolo,1173,TERBUTRINA,0.0
trevenzuolo,1173,MECOPROP,0.0
trevenzuolo,1173,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
trevenzuolo,1173,MCPA,0.0
trevenzuolo,1173,? METALAXIL e METALAXIL-M,0.0
zevio,1179,METOLACLOR,0.01
zevio,1179,CLORPIRIFOS,0.02
zevio,1179,ATRAZINA,0.01
zevio,1179,ATRAZINA DESISOPROPIL,0.0
zevio,1179,ENDOSULFAN-SOLFATO,0.0
zevio,1179,TEBUCONAZOLO,0.0
zevio,1179,DIMETOMORF,0.0
zevio,1179,NICOSULFURON,0.0
zevio,1179,TETRACONAZOLO,0.0
zevio,1179,TEBUFENOZIDE,0.0
zevio,1179,ENDOSULFAN,0.0
zevio,1179,SPIROXAMINA,0.0
zevio,1179,ESACLOROBENZENE,0.0
zevio,1179,DIFENOCONAZOLO,0.0
zevio,1179,CIPRODINIL,0.0
zevio,1179,SIMAZINA,0.0
zevio,1179,RIMSULFURON,0.0
zevio,1179,CHINOSSIFEN,0.0
zevio,1179,FLUDIOXONIL,0.0
zevio,1179,AZOSSISTROBINA,0.0
zevio,1179,IMIDACLOPRID,0.0
zevio,1179,IPROVALICARB,0.0
zevio,1179,FLUFENACET,0.0
zevio,1179,TRIFLURALIN,0.0
zevio,1179,ALACLOR,0.0
zevio,1179,METOSSIFENOZIDE,0.0
zevio,1179,CLORIDAZON,0.0
zevio,1179,METOLACLOR-ESA,0.0
zevio,1179,BOSCALID,0.0
zevio,1179,DICAMBA,0.0
zevio,1179,OXADIAZON,0.0
zevio,1179,METRIBUZIN,0.0
zevio,1179,LENACIL,0.0
zevio,1179,MOLINATE,0.0
zevio,1179,TIOPHANATE-METHYL,0.0
zevio,1179,FLUOPICOLIDE,0.0
zevio,1179,PROPIZAMIDE,0.0
zevio,1179,PROPAMOCARB,0.0
zevio,1179,BENTAZONE,0.0
zevio,1179,ETOFUMESATE,0.0
zevio,1179,CIBUTRINA,0.0
zevio,1179,DIURON,0.0
zevio,1179,LINURON,0.0
zevio,1179,ISOPROTURON,0.0
zevio,1179,ACETOCLOR,0.0
zevio,1179,PENDIMETALIN,0.0
zevio,1179,METAMITRON,0.0
zevio,1179,BIFENOX,0.0
zevio,1179,CLORFENVINFOS,0.0
zevio,1179,"DDT, pp",0.0
zevio,1179,CIPERMETRINA,0.0
zevio,1179,PIRIMETANIL,0.0
zevio,1179,CLORPIRIFOS-METILE,0.0
zevio,1179,PROPICONAZOLO,0.0
zevio,1179,DIMETOATO,0.0
zevio,1179,ESACLOROCICLOESANO,0.0
zevio,1179,PENTACLOROBENZENE,0.0
zevio,1179,ATRAZINA DESETIL,0.0
zevio,1179,DICLORVOS,0.0
zevio,1179,PENCONAZOLO,0.0
zevio,1179,METAZACLOR,0.0
zevio,1179,PROPANIL,0.0
zevio,1179,ACLONIFEN,0.0
zevio,1179,QUIZALOFOP-ETILE,0.0
zevio,1179,CLOMAZONE,0.0
zevio,1179,AZINFOS-METILE,0.0
zevio,1179,DIMETENAMIDE,0.0
zevio,1179,TERBUTRINA,0.0
zevio,1179,MECOPROP,0.0
zevio,1179,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
zevio,1179,MCPA,0.0
zevio,1179,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
zevio,1179,? METALAXIL e METALAXIL-M,0.0
noventa padovana,118,PENTACLOROBENZENE,0.0
noventa padovana,118,"1,2-DICLOROETANO",0.0
noventa padovana,118,ESACLOROBENZENE,0.0
noventa padovana,118,"1,4 DICLOROBENZENE",0.0
riese pio x,1205,METOLACLOR-ESA,0.04
riese pio x,1205,NICOSULFURON,0.03
riese pio x,1205,IPROVALICARB,0.0
riese pio x,1205,TEBUCONAZOLO,0.0
riese pio x,1205,"1,2-DICLOROETANO",0.0
riese pio x,1205,FLUFENACET,0.0
riese pio x,1205,TRIFLURALIN,0.0
riese pio x,1205,ALACLOR,0.0
riese pio x,1205,SPIROXAMINA,0.0
riese pio x,1205,METOSSIFENOZIDE,0.0
riese pio x,1205,CLORIDAZON,0.0
riese pio x,1205,"1,4 DICLOROBENZENE",0.0
riese pio x,1205,ENDOSULFAN,0.0
riese pio x,1205,MALATION,0.0
riese pio x,1205,BOSCALID,0.0
riese pio x,1205,ATRAZINA,0.0
riese pio x,1205,ATRAZINA DESISOPROPIL,0.0
riese pio x,1205,PROPACLOR,0.0
riese pio x,1205,OXADIAZON,0.0
riese pio x,1205,METRIBUZIN,0.0
riese pio x,1205,LENACIL,0.0
riese pio x,1205,MOLINATE,0.0
riese pio x,1205,SIMAZINA,0.0
riese pio x,1205,FLUOPICOLIDE,0.0
riese pio x,1205,PROPIZAMIDE,0.0
riese pio x,1205,PROPAMOCARB,0.0
riese pio x,1205,BENTAZONE,0.0
riese pio x,1205,ETOFUMESATE,0.0
riese pio x,1205,CIBUTRINA,0.0
riese pio x,1205,CLORPIRIFOS,0.0
riese pio x,1205,BROMACILE,0.0
riese pio x,1205,DIURON,0.0
riese pio x,1205,FENHEXAMID,0.0
riese pio x,1205,ESACLOROBENZENE,0.0
riese pio x,1205,LINURON,0.0
riese pio x,1205,CIPRODINIL,0.0
riese pio x,1205,ISOPROTURON,0.0
riese pio x,1205,ACETOCLOR,0.0
riese pio x,1205,DIFENOCONAZOLO,0.0
riese pio x,1205,PENDIMETALIN,0.0
riese pio x,1205,METAMITRON,0.0
riese pio x,1205,BIFENOX,0.0
riese pio x,1205,CLORFENVINFOS,0.0
riese pio x,1205,"DDT, pp",0.0
riese pio x,1205,METOLACLOR,0.0
riese pio x,1205,PIRIMETANIL,0.0
riese pio x,1205,CLORPIRIFOS-METILE,0.0
riese pio x,1205,PROPICONAZOLO,0.0
riese pio x,1205,DIMETOATO,0.0
riese pio x,1205,TETRACONAZOLO,0.0
riese pio x,1205,ESACLOROCICLOESANO,0.0
riese pio x,1205,PENTACLOROBENZENE,0.0
riese pio x,1205,ATRAZINA DESETIL,0.0
riese pio x,1205,DICLORVOS,0.0
riese pio x,1205,TEBUFENOZIDE,0.0
riese pio x,1205,FLUDIOXONIL,0.0
riese pio x,1205,AZOSSISTROBINA,0.0
riese pio x,1205,ACETAMIPRID,0.0
riese pio x,1205,IMIDACLOPRID,0.0
riese pio x,1205,DIMETOMORF,0.0
riese pio x,1205,PENCONAZOLO,0.0
riese pio x,1205,METAZACLOR,0.0
riese pio x,1205,PROPANIL,0.0
riese pio x,1205,ACLONIFEN,0.0
riese pio x,1205,QUIZALOFOP-ETILE,0.0
riese pio x,1205,CLOMAZONE,0.0
riese pio x,1205,AZINFOS-METILE,0.0
riese pio x,1205,DIMETENAMIDE,0.0
riese pio x,1205,TERBUTRINA,0.0
riese pio x,1205,MECOPROP,0.0
riese pio x,1205,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
riese pio x,1205,MCPA,0.0
riese pio x,1205,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
riese pio x,1205,? METALAXIL e METALAXIL-M,0.0
riese pio x,1205,? ENDOSULFAN e isomeri,0.0
riese pio x,1205,RIMSULFURON,0.0
riese pio x,1205,TIACLOPRID,0.0
riese pio x,1205,CHINOSSIFEN,0.0
lonigo,1213,METOLACLOR-ESA,0.1
lonigo,1213,DIMETOMORF,0.05
lonigo,1213,TERBUTRINA,0.01
lonigo,1213,IMIDACLOPRID,0.03
lonigo,1213,BENTAZONE,0.05
lonigo,1213,TEBUFENOZIDE,0.0
lonigo,1213,ENDOSULFAN,0.0
lonigo,1213,SPIROXAMINA,0.0
lonigo,1213,ESACLOROBENZENE,0.0
lonigo,1213,DIFENOCONAZOLO,0.0
lonigo,1213,CIPRODINIL,0.0
lonigo,1213,SIMAZINA,0.0
lonigo,1213,RIMSULFURON,0.0
lonigo,1213,CHINOSSIFEN,0.0
lonigo,1213,FENHEXAMID,0.0
lonigo,1213,FLUDIOXONIL,0.0
lonigo,1213,AZOSSISTROBINA,0.0
lonigo,1213,IPROVALICARB,0.0
lonigo,1213,FLUFENACET,0.0
lonigo,1213,TRIFLURALIN,0.0
lonigo,1213,ALACLOR,0.0
lonigo,1213,METOSSIFENOZIDE,0.0
lonigo,1213,CLORIDAZON,0.0
lonigo,1213,BOSCALID,0.0
lonigo,1213,ATRAZINA,0.0
lonigo,1213,DICAMBA,0.0
lonigo,1213,OXADIAZON,0.0
lonigo,1213,METRIBUZIN,0.0
lonigo,1213,LENACIL,0.0
lonigo,1213,MOLINATE,0.0
lonigo,1213,TIOPHANATE-METHYL,0.0
lonigo,1213,FLUOPICOLIDE,0.0
lonigo,1213,PROPIZAMIDE,0.0
lonigo,1213,PROPAMOCARB,0.0
lonigo,1213,ETOFUMESATE,0.0
lonigo,1213,CIBUTRINA,0.0
lonigo,1213,CLORPIRIFOS,0.0
lonigo,1213,DIURON,0.0
lonigo,1213,LINURON,0.0
lonigo,1213,ISOPROTURON,0.0
lonigo,1213,ACETOCLOR,0.0
lonigo,1213,PENDIMETALIN,0.0
lonigo,1213,METAMITRON,0.0
lonigo,1213,BIFENOX,0.0
lonigo,1213,CLORFENVINFOS,0.0
lonigo,1213,"DDT, pp",0.0
lonigo,1213,METOLACLOR,0.0
lonigo,1213,CIPERMETRINA,0.0
lonigo,1213,PIRIMETANIL,0.0
lonigo,1213,CLORPIRIFOS-METILE,0.0
lonigo,1213,PROPICONAZOLO,0.0
lonigo,1213,DIMETOATO,0.0
lonigo,1213,ESACLOROCICLOESANO,0.0
lonigo,1213,PENTACLOROBENZENE,0.0
lonigo,1213,ATRAZINA DESETIL,0.0
lonigo,1213,ATRAZINA DESISOPROPIL,0.0
lonigo,1213,PENCONAZOLO,0.0
lonigo,1213,METAZACLOR,0.0
lonigo,1213,DICLORVOS,0.0
lonigo,1213,ENDOSULFAN-SOLFATO,0.0
lonigo,1213,TEBUCONAZOLO,0.0
lonigo,1213,NICOSULFURON,0.0
lonigo,1213,TETRACONAZOLO,0.0
lonigo,1213,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
lonigo,1213,MCPA,0.0
lonigo,1213,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
lonigo,1213,? METALAXIL e METALAXIL-M,0.0
lonigo,1213,PROPANIL,0.0
lonigo,1213,ACLONIFEN,0.0
lonigo,1213,QUIZALOFOP-ETILE,0.0
lonigo,1213,CLOMAZONE,0.0
lonigo,1213,AZINFOS-METILE,0.0
lonigo,1213,DIMETENAMIDE,0.0
lonigo,1213,MECOPROP,0.0
codevigo,1214,METOLACLOR-ESA,0.39
codevigo,1214,BENTAZONE,0.02
codevigo,1214,METOLACLOR,0.02
codevigo,1214,NICOSULFURON,1.1
codevigo,1214,FLUOPICOLIDE,0.0
codevigo,1214,ATRAZINA DESISOPROPIL,0.0
codevigo,1214,TEBUCONAZOLO,0.0
codevigo,1214,DIMETOMORF,0.0
codevigo,1214,TETRACONAZOLO,0.0
codevigo,1214,TEBUFENOZIDE,0.0
codevigo,1214,ENDOSULFAN,0.0
codevigo,1214,SPIROXAMINA,0.0
codevigo,1214,DIFENOCONAZOLO,0.0
codevigo,1214,CIPRODINIL,0.0
codevigo,1214,SIMAZINA,0.0
codevigo,1214,RIMSULFURON,0.0
codevigo,1214,CHINOSSIFEN,0.0
codevigo,1214,FENHEXAMID,0.0
codevigo,1214,FLUDIOXONIL,0.0
codevigo,1214,AZOSSISTROBINA,0.0
codevigo,1214,IMIDACLOPRID,0.0
codevigo,1214,IPROVALICARB,0.0
codevigo,1214,FLUFENACET,0.0
codevigo,1214,TRIFLURALIN,0.0
codevigo,1214,ALACLOR,0.0
codevigo,1214,METOSSIFENOZIDE,0.0
codevigo,1214,CLORIDAZON,0.0
codevigo,1214,BOSCALID,0.0
codevigo,1214,ATRAZINA,0.0
codevigo,1214,DICAMBA,0.0
codevigo,1214,OXADIAZON,0.0
codevigo,1214,METRIBUZIN,0.0
codevigo,1214,LENACIL,0.0
codevigo,1214,MOLINATE,0.0
codevigo,1214,TIOPHANATE-METHYL,0.0
codevigo,1214,PROPIZAMIDE,0.0
codevigo,1214,PROPAMOCARB,0.0
codevigo,1214,ETOFUMESATE,0.0
codevigo,1214,CIBUTRINA,0.0
codevigo,1214,CLORPIRIFOS,0.0
codevigo,1214,DIURON,0.0
codevigo,1214,LINURON,0.0
codevigo,1214,ISOPROTURON,0.0
codevigo,1214,ACETOCLOR,0.0
codevigo,1214,PENDIMETALIN,0.0
codevigo,1214,METAMITRON,0.0
codevigo,1214,CLORFENVINFOS,0.0
codevigo,1214,"DDT, pp",0.0
codevigo,1214,PIRIMETANIL,0.0
codevigo,1214,CLORPIRIFOS-METILE,0.0
codevigo,1214,PROPICONAZOLO,0.0
codevigo,1214,DIMETOATO,0.0
codevigo,1214,ESACLOROCICLOESANO,0.0
codevigo,1214,ATRAZINA DESETIL,0.0
codevigo,1214,DICLORVOS,0.0
codevigo,1214,PENCONAZOLO,0.0
codevigo,1214,METAZACLOR,0.0
codevigo,1214,PROPANIL,0.0
codevigo,1214,ACLONIFEN,0.0
codevigo,1214,QUIZALOFOP-ETILE,0.0
codevigo,1214,CLOMAZONE,0.0
codevigo,1214,AZINFOS-METILE,0.0
codevigo,1214,DIMETENAMIDE,0.0
codevigo,1214,TERBUTRINA,0.0
codevigo,1214,MECOPROP,0.0
codevigo,1214,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
codevigo,1214,MCPA,0.0
codevigo,1214,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
codevigo,1214,? METALAXIL e METALAXIL-M,0.0
villaga,1216,METOLACLOR-ESA,0.04
